1:1	Man Simoŋ Pieer, jaamu Yeesu Krist ak ndawam, maa leen di bind, yeen ñi Yàlla jagleel ngëm gu rafet ni nun, aju ci njubu sunu Yàlla ak Musalkat, Yeesu Krist.
1:2	Na leen Yàlla dollil yiw ak jàmm, jaar ci xam ko ak Yeesu sunu Boroom.
1:3	Dooley Yàlla moo nu may lépp lu aju ci dund gu sax ak ragal Yàlla, jaarale ko ci xam gi nu ko xam, moom mi nu woo ci kaw ndamam ak dooleem.
1:4	Noonu la nu dige ay dig yu rafet, te réy ba ëpp xel, ngir nu gëm leen, te Yàlla sol nu jikoom, nu mucc ci yàqute, gi bànneexu bakkan samp ci àddina si.
1:5	Na loolu tax ngeen góor-góorlu, ba yokk ci seen ngëm njàmbaar, ci njàmbaar googu ngeen yokk ci xam-xam, yokk ci noot sa bopp.
1:6	Noot sa bopp googu, ngeen yokk ci muñ, yokk ci ragal Yàlla,
1:7	yokk ci sopp mbokk, yokk ci bëgg ñépp.
1:8	Ndaxte bu leen jiko yooyu soloo, ba sax ci yeen, dina tax seen xam Yeesu Krist Boroom bi am njeriñ te jur mbaax.
1:9	Waaye ku ñàkk jiko yooyu, ay bëtam dañoo lëndëm ba gumba, te fàtte na, ni ko Yàlla fóotale bàkkaari démb.
1:10	Kon nag samay mbokk, gannaaw Yàlla da leena tànn te woo leen, góor-góorluleen ci feddali ko ak seen kem-kàttan. Ndaxte su ngeen ko defee, dungeen jeng mukk.
1:11	Te noonu dingeen tàbbi ak ndam ci nguur gu sax gu sunu Boroom, di sunu Musalkat Yeesu Krist.
1:12	Wóor na ma ne xam ngeen loolu, ba sampu ci dëgg gi leen Yàlla jagleel, waaye fas naa yéene, may sax ci di leen ko fàttali.
1:13	Te jàpp naa ko, muy sama warugar, feek maa ngi noyyi, ma di leen fàttali loolu, ba yee leen.
1:14	Ndaxte xam naa ne, léegi ma jóge fi, ni ma ko Yeesu Krist Boroom bi leerale woon.
1:15	Te dinaa góor-góorlu, ngir sama gannaaw ngeen di fàttaliku li ma leen doon wax.
1:16	Bi nu leen yégalee dooley Yeesu Krist sunu Boroom ak ñëwam ci biir ndam, sukkandikuwunu woon ciy léeb yu sësul fenn, waaye danoo teewe ag màggam.
1:17	Ndaxte Yàlla Baay bi sol na ko teraanga ak ndam, te baatub Aji Màgg ju tedd ji jib na ne: Sama Doom a ngii, di sama Soppe; ci moom laa ame bànneex.
1:18	Te nun dégg nanu baat boobu jóge asamaan, bi nu nekkee ak moom ca tund wu tedd wa.
1:19	Noonu bir na ne, waxu yonent yi wér na, te war ngeen koo fonk; mi ngi mel ni làmp, buy leer ci bérab bu lëndëm, ba kera fajar di xar, te biddiiwub njël bi feq, leeral seeni xol.
1:20	Waaye jëkkleena xam ne, amul jenn waxu yonent ci Mbind mi, ju balle ci xelu boppam.
1:21	Ndaxte kenn ci yonent yi musula wax ci coobareg boppam, waaye, Xel mu Sell mi daa na xiir nit ñi, ñu yégle kàddug Yàlla.
2:1	Waaye ci bànni Israyil, amoon na naaféq yu mbubboo turu yonent, ni muy ame seen biir ñuy mbubboo turu jàngalekat. Ci seeni pexe dinañu dugal ci yeen xalaat yu sànke, di weddi Boroom bi leen jot, tey yóbbe seen bopp alkande ju teew.
2:2	ñu bare dinañu leen fekki ci seeni ñaawteef, ba gàkkal yoonu dëgg ci bëti nit ñi.
2:3	Seen bëgge dina tax, ñu dàbbdaaxe ay wax, ngir nax leen, ba lekk seenus tuut. Waaye àtte baa ngi leen di xaar, te seen alkande di leen teeru.
2:4	Ndaxte Yàlla jeggalul malaaka ya bàkkaaroon, waaye tàbbal na leen safara, tëj leen ca kàmb yu lëndëm, di leen nége àtte ba.
2:5	Te it jeggalul àddina su jëkk sa weddi woon, ba xooj ko ci ndoxu mbënn ma, waaye musal na Nóoyin rekk, mi daan waare ci njub, moom ak juróom-ñaari nit.
2:6	Te it Yàlla daan na dëkki Sodom ak Gomor, raafal leen cig lakk, ñuy misaalu ñiy weddi ëllëg.
2:7	Waaye musal na Lóot mi jub, mi sonnoon ndax ñaawteefi ñu dëng, ñooñu mu nekkaloon.
2:8	Ndaxte Lóot, mi dëkkoon ci seen biir, dafa dëkke woon tiisu xol, ndax ñaawteef yi mu gis ak a dégg guddi ak bëccëg.
2:9	Gannaaw loolu lépp am na nag, nanu bir ne, Boroom bi man na musal aji gëm ji nekk ci nattu, te denc ñi jubadi, ngir alag leen bésu àtte ba.
2:10	Rawatina ñiy topp seen bakkan ciy bëgg-bëgg yu ruslu, te faalewuñu genn kilifteef. ñu ñeme Yàlla lañu, te dëgër bopp, ba ragaluñoo xas kilifa ya gëna kawe.
2:11	Fekk sax malaaka, yi leen ëpp doole ak kàttan, tey sax ca jetaayu Boroom bi, ñemewuñoo xas kilifa yooyu.
2:12	Waaye ñoom dañuy xas ci biir yi ñu xamul. ñoom ak bàyyima ñoo yem, di ay mbindeef yuy tañaxu, te tër rendi rekk a jekk ci ñoom; dees na leen rey ni bàyyima,
2:13	muy seen peyug njubadi. Xawaare bëccëgu ndara-kàmm mooy seen bànneex. Su ñuy lekkandoo ak yeen, dañuy bànneexu ci seeni bëgg-bëgg, di ay gàkk ak i sikk ci seen biir.
2:14	Jigéen ju seen bët tegu, ñu xédd ko, ba duñu tàggook moy mukk; ku ñàkk pasteef ñu fàbbi la; ñu xelu lañu jëme cig bëgge -- ñu alku lañu!
2:15	Réer nañu ba wàcc yoon wu jub wi, topp yoonu Balaam, doomu Bosor, mi bëgge xiiroon ci njubadi.
