1:1	Man Piyeer, ndawul Yeesu Kirist, maa leen di bind, yéen doxandéem yi tasaaroo ci diiwaani Pont, Galasi, Kapados, Asi ak Bitini. Yàlla Baay bi tànn na leen,
1:2	ci li mu leen xam bu jiitu, te sédde leen boppam ci jëfu Xel mu Sell mi, ngir ngeen déggal ko, te seen xol laab ndax deretu Yeesu Kirist. Na leen Yàlla dollil yiw ak jàmm.
1:3	Cant ñeel na Yàlla, Baayu sunu Boroom Yeesu Kirist! Moo nu judduwaatal ci yërmandeem ju bare, ba may nu yaakaar ju sax ndax ndekkitel Yeesu Kirist.
1:4	Sédd na leen cér bu dul yàqu, du gàkk te du seey mukk, dencal leen ko ci asamaan,
1:5	yéen ñi muy aar ci dooleem, sukkandikoo ci ngëm, di leen nége mucc, gi mu nar a feeñal bés bu mujj ba.
1:6	Yéena ngi bég bu baax ci biir yaakaar jooju, doonte sax, su waree am, yéena ngi dékku tiis ab diir, ci seen jànkoonte ak nattu yu wuute.
1:7	Xam ne nattu yooyu dinañu sellal seen ngëm, ni safara di setale wurus, fekk wurus luy wéy la, te ngëm a ko gën fuuf. Noonu seen ngëm dina yelloo cant, ndam ak màgg, bés bu Yeesu Kirist feeñee.
1:8	Musuleen koo gis waaye bëgg ngeen ko, gisuleen ko waaye gëm ngeen ko te am mbég mu xel dajul, mu fees dell ak ndam,
1:9	di jot muj gi ngëm séentu, maanaam muccu xol.
1:10	Naka mucc googu nag, yonent yi xamle yiw, wi ngeen naroon a joti, seet nañu ko te gëstu ko.
1:11	Bi Xelum Kirist, mi nekkoon ci ñoom, seedee lu jiitu coonoy Kirist ak ndam la cay topp, jéem nañoo takk, kañ ak nan lay ame.
1:12	Waaye Yàlla xamal na leen ne, moomuñu woon kàddu googu ñu wax, waaye yéena ko moom. Te mooy kàddu gi ngeen dégg ci gémmiñu ñi leen doon jottali xebaar bu baax bi, ci dooley Xel mu Sell, mi Yàlla yónnee asamaan; malaaka yi sax bëgg nañoo gëstu yëf yii.
1:13	Kon fagaruleen ci seeni xalaat te maandu, di wékk seen yaakaar jépp ci yiw, wi leen Yàlla di jagleel bés bu Yeesu Kirist di feeñ.
1:14	Gannaaw gaayi Yàlla yu koy déggal ngeen, buleen toppati bëgg-bëgg, yi ngeen toppoon, bi ngeen xamagul Yàlla.
1:15	Waaye na seen dund gépp sell, ni Yàlla mi leen woo selle.
1:16	Ndaxte Mbind mi nee na: «Sell-leen, ndaxte ku sell laa.»
1:17	Gannaaw nag Yàlla, mi ngeen di wooye Baay, mooy àtte jëfi ñépp te du gënale kenn, saxleen ci ragal ko diirub seen ngan ci àddina.
1:18	Xam ngeen ne, Yàlla jot na leen ci seen dund gu tekkiwul dara, gi maam ya nekkoon; te jotuleen ak yu deme ni xaalis mbaa wurus yuy wéy,
1:19	waaye ci deretu Kirist ju tedd ji, mel ni mbote mu sikkul te wàññikuwul.
1:20	Yàlla xamoon na ko, ba àddina sosoogul, waaye léegi ci mujug jamono feeñal na ko ndax yéen
1:21	ñi jaar ci moom, gëm Yàlla. Te Yàlla dekkal na ko, sol ko ndam, ngir ngeen wékk seen ngëm ak seen yaakaar ci Yàlla.
